RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
102001,0,United States,country,,111321.57,111517.355,111760.0096,112280.3379,112879.0531,113521.101,114201.5621,114936.4347,115701.0413,116468.784,117233.0683,117998.6568,118701.5345,119323.8518,119923.5947,120571.4608,121270.3722,121987.5144,122725.769,123497.3557,124276.0143,125051.5291,125774.5643,126452.6989,127052.5758,127626.145,128210.3971,128845.5034,129546.7882,130306.5248,131139.773,132029.7174,132931.671,133832.4496,134690.5727,135526.2177,136282.5352,137006.0327,137728.7024,138514.954,139379.8431,140277.1607,141221.7711,142225.3331,143287.4106,144359.3331,145356.2959,146294.0241,147189.3715,148145.6167,149200.1167,150378.4701,151705.1848,153150.1472,154707.5651,156287.6706,157847.9216,159343.2753,160746.9668,162130.1067,163468.4243,164833.765,166242.026,167828.2964,169513.2528,171278.0058,173055.8899,174854.1914,176622.6242,178297.5737,179826.633,181208.2566,182391.4378,183490.2865,184597.0509,185786.2132,186959.9121,187995.1214,188806.221,189430.2586,189838.9276,190127.5399,190278.8242,190370.114,190403.9876,190440.0983,190466.2696,190492.9054,190409.0896,190167.7782,189719.2693,189189.4907,188556.7492,187877.073,187061.0958,186200.0492,185212.2937,184124.3811,182901.3189,181580.9841,180207.7899,178763.3862,177226.164,175521.3939,173796.4581,172112.7151,170465.0582,168832.0263,167239.0118,165880.8172,164635.3183,163461.5351,162274.6785,161156.6494,160144.0053,159207.2739,158346.6349,157643.481,157246.6154,157068.7449,157010.8983,156947.5668,156944.5648,157039.0677,157093.7822,156964.3493,156474.1226,155749.8075,154851.9181,153923.6868,152981.3264,152104.3083,151292.1703,150539.911,149823.6152,149074.4147,148285.1186,147511.7485,146859.6513,146311.7426,145841.5797,145379.061,144985.8171,144644.1955,144435.8996,144420.3252,144626.8523,144985.3467,145432.0928,145964.9547,146543.1106,147041.2125,147596.2731,148188.7611,148897.2167,149651.0978,150498.9444,151393.8099,152305.1902,153310.1368,154487.0459,155802.5143,156999.9587,158177.6829,159267.8091,160480.9261,161493.067,162417.6036,163237.7961,164107.412,165003.943,165890.4523,166885.9829,167760.1907,168616.4055,169285.2611,169921.1606,170374.751,170948.4192,171634.1142,172448.9313,173257.287,174069.8732,174959.3156,175937.8105,176887.6272,177869.1699,178903.2493,180054.3461,181272.339,182380.0142,183473.4306,184633.1783,185776.6519,186643.8996,187438.8485,188241.5579,189191.8699,189931.8694,190628.5987,191387.1096,192310.3072,193326.7361,194402.4037,195490.7222,196643.849,197834.3016,199128.2679,200279.1311,201362.7572,202296.0271,203248.781,204237.4937,205376.2315,206603.6614,207888.3155,209153.0404,210382.4675,211791.3399,213075.3785,214331.2568,215270.4956,216435.5779,217551.4408,218676.7532,219469.251,220253.0243,221084.0464,222083.3001,223230.4052,224421.4584,225476.6543,226271.9273,226993.7945,227675.5241,228433.6228,229106.777,230003.7129,231196.4156,232584.607,234123.9157,235651.1773,237254.6334,238626.7386,239426.2621,239902.8402,240620.1223,242220.509,244926.7228,248226.2293,251974.3212,255644.6371,259212.5704,262862.7574,266656.368,270775.9669,275336.1635,280241.2587,284731.0947,288029.3975,290167.1169,292210.2779,294869.8975,298096.4079,302548.925,307885.882,314152.6,320375.8732,325910.4522,330524.8471,332983.8238,333452.4596,332352.9056,331306.2965,330461.3368,329377.1507,328745.4795
394913,1,"New York, NY",msa,NY,181391.9783,182163.9208,182941.8163,184517.289,186145.6237,187950.1613,189921.5392,192021.9293,194170.6358,196318.4908,198408.6031,200392.2971,202287.9655,204228.4499,206105.5332,207994.9653,209846.9224,211839.8755,213870.4237,216051.8556,218301.9456,220730.6846,223077.8158,225344.8185,227595.5061,229750.9744,231794.6323,233728.818,235739.0676,238013.2534,240528.689,243563.4723,246862.1017,250236.8954,253370.334,256454.4194,259529.6913,262608.4299,265798.1986,268835.9863,271903.2611,274934.1032,278109.4792,281270.3621,284239.0408,287018.0561,289618.6818,292122.3404,294794.7907,297461.7327,300214.1424,302894.4135,305956.9255,309337.4668,313113.8026,317027.5141,321085.7903,325162.17,329085.0211,332738.2097,336171.6594,339509.0614,342899.777,346755.6825,350931.7408,355159.284,359167.8801,363126.4287,367124.18,371204.284,374969.0656,378600.6152,381832.6716,385049.1173,387796.0218,390270.2378,392409.2679,394406.6717,395869.247,396590.6953,396529.6648,395769.3401,394596.651,393212.4185,391893.6853,390886.7009,390665.508,390523.2977,390387.9564,389450.4875,388131.5214,386701.5193,385168.0367,384025.6099,382871.79,381751.5249,380693.3993,379568.765,378122.1274,376461.2382,374092.9492,371673.6947,369011.5603,366521.4195,363953.7181,361184.4707,358278.3235,355485.3763,352592.676,349787.7401,347083.0521,344445.6439,342171.1165,339895.4507,337770.3536,335514.7422,333646.5479,332198.2427,331271.7564,330694.0851,330490.9211,330630.1813,330602.7598,330601.9841,330458.8002,330781.2346,331141.7121,331308.5392,330945.5191,329996.2608,328674.8811,327085.4608,325857.2605,324897.2929,324356.7006,323562.9041,322649.1442,321356.1151,320038.8373,318694.6633,317392.7788,316081.9228,314682.0095,313402.5207,312228.4189,311545.1374,311620.0624,312270.0061,313288.1997,313988.5335,314572.1646,314764.0402,315185.7327,315206.5875,315165.7142,314862.4811,315324.3264,316202.307,317301.6454,318353.2492,319607.3831,321223.5619,322955.1212,324871.4523,326869.6203,328665.2532,329782.0519,330314.9394,331165.2693,332681.2105,335000.4591,337579.5041,340213.2826,342094.9828,343307.9707,344016.8505,345004.6854,345907.9821,346856.7782,347314.8205,347697.2368,347981.0976,348629.725,349446.4469,350795.3512,352087.169,353555.6001,355396.5862,357967.4946,360689.8232,362924.8768,364781.3773,366273.4503,367529.4278,368273.0216,369309.7897,370641.3339,372291.4518,373625.42,374440.1367,375060.6452,375836.0561,377149.2982,379194.1372,381339.4851,383706.8948,385966.8854,388837.5777,391391.9238,393622.8398,395270.1329,396953.9158,398665.5359,402117.7192,406596.0131,412077.8688,416397.9598,419531.2504,422196.2768,424646.7038,427629.4802,430182.2197,432867.167,435177.652,437357.6086,438456.4748,439135.0163,439366.0204,440549.605,442683.8936,445529.2405,448410.1767,450459.6333,452535.2534,454191.3659,455765.1746,456404.2521,456825.5078,457801.2617,459258.8651,461542.3714,463682.8024,466119.7588,468479.1086,470472.4809,471108.2257,470608.75,470330.3645,472269.4181,475865.2271,480804.5038,486461.0722,492039.4941,498092.7775,503950.5636,509843.1606,515564.0316,520719.3951,525357.6629,528660.785,531182.4405,533902.6233,537465.4428,541174.7118,544987.2991,549136.5275,554902.4817,561266.5188,567909.3853,574055.6109,578134.7169,579224.7183,577396.7827,575299.5895,573540.8633,571164.0735,571129.8381
753899,2,"Los Angeles, CA",msa,CA,216288.4908,217088.5199,218157.4498,220302.7794,222656.3729,224999.3133,227389.7577,229764.7624,231995.2568,233986.1217,235828.2277,237685.8572,239035.5132,240486.8597,242120.4965,244546.5645,247088.2516,249524.0052,251960.9772,254362.8253,256759.9222,259083.272,261190.5503,263300.5054,264965.8625,266887.4805,269253.9699,272478.3832,276198.0517,280113.4154,284787.1992,289723.4791,294740.219,299331.829,303801.1396,308184.9166,311877.9244,315323.5833,319034.0982,323370.8763,328559.9362,333197.6512,338578.8837,344240.6264,350687.4937,356463.4873,361956.8696,367350.6328,373238.3739,379900.0276,387547.2053,396557.5163,407275.4572,418390.0859,428746.4915,437613.9736,445996.4569,454074.0131,460168.8718,465762.8493,470591.0122,476630.7814,483268.4088,490399.7115,497303.4233,503875.7206,511227.9211,519266.6493,527657.9705,536246.0086,542958.7426,549270.7046,554642.0909,559622.3878,564169.679,568194.1411,572623.4843,576334.2754,578114.5034,579584.8069,578921.7572,578871.5907,578119.1207,577953.8732,577996.0627,577742.8693,576841.0076,575183.5142,572185.6155,568973.4403,563957.5537,558277.0893,551502.4011,544708.4276,539070.6032,532834.7082,526858.4524,518847.4783,509607.7895,497662.9368,484600.1697,471948.4336,460251.2134,449906.3431,441978.0327,434840.4138,427546.2263,418490.425,410846.5558,405858.6973,402406.4692,399364.7559,396356.65,392939.2013,390151.7298,388208.1151,387673.9201,387930.7498,389839.61,393455.7033,395728.7342,396045.6275,396282.4311,398215.507,401060.1528,401277.178,399549.2346,395992.1718,392292.9701,388577.2149,385093.5343,383196.3089,382150.2676,382077.7239,380900.1607,379368.862,375612.5612,373580.0015,372089.5351,370385.9353,367069.8426,363474.3666,362097.7186,361811.5311,361305.0371,359849.2457,357547.3048,355523.0649,354605.9004,355082.7254,356954.374,360892.4666,366475.4942,373131.1472,380083.007,386954.8647,392507.0745,396267.4626,398626.3619,401860.9546,407139.208,414110.115,421694.9645,429515.9666,437781.973,446095.5124,453174.3803,458804.3166,461917.4784,463573.463,464469.8768,466400.4184,468766.9191,470919.5008,472896.5269,475490.8678,479907.7121,485116.5997,490729.7823,495629.9568,499120.6019,501109.0884,501808.0759,502220.1352,503029.6369,504390.8959,505208.3912,504181.656,501419.3746,498126.1552,494595.7768,491355.9359,493469.6666,501290.3339,512122.1845,520388.5817,525565.6375,529834.0321,530272.0737,526861.0319,520511.0984,516071.4514,515127.0641,516959.7406,523777.8147,533537.2195,544736.8085,552888.5512,558549.337,562944.4437,563853.9457,563692.1708,563373.8361,566549.8378,570463.55,575212.5952,581719.4522,589920.9174,597976.2858,604172.5578,609079.0261,612674.1226,616292.9875,621580.723,628615.4591,636074.3013,641338.5626,644084.7497,641891.1698,636178.1198,629331.7308,625084.3883,622986.4303,621949.0005,622879.8395,626633.4086,632740.5822,639229.9113,645146.0029,650515.7395,653787.8686,655552.778,656668.695,657930.6525,657249.0923,654662.0201,654480.3817,659451.9424,669855.3269,682252.0829,695997.824,709256.2855,718312.8924,724131.8714,727548.4187,734428.9779,743963.8661,755587.6125,767567.3402,777319.958,785475.7715,793063.4851,801974.9011,812310.0042,824093.0461,837671.0501,852810.6076,866791.4952,877943.13,884285.4051,885962.6057,882724.2034,876940.8341,871737.33,868143.7143,863937.5709,855850.8571
394463,3,"Chicago, IL",msa,IL,140446.943,140580.1069,140830.7033,141455.0836,142204.8211,143045.1587,143936.163,145179.1822,146635.174,148307.4168,149580.7411,150622.3572,151378.3596,152121.7385,152905.0534,153739.6797,154742.8228,155787.6703,156810.6312,158061.8573,159460.7378,161105.8625,162330.7486,163277.7852,163897.1561,164638.6424,165510.6564,166348.3047,167253.5668,168167.9469,169265.105,170643.8429,172144.7677,173749.4662,174836.8427,175804.8234,176571.922,177539.6067,178458.7887,179509.2384,180485.8077,181424.3754,182267.4779,183449.7911,184892.8529,186494.9782,187744.5895,188738.1775,189659.2908,190634.6722,191616.1767,192735.5709,193985.7601,195469.8961,196882.5343,198482.8092,200037.9111,201744.0322,203198.04,204631.2946,205851.857,207221.4449,208600.1844,210129.0048,211703.1377,213332.7719,214871.8801,216517.6755,218334.4664,220318.0465,221885.5681,223224.5169,224343.6479,225569.9801,226840.2279,228001.5353,229197.5491,230031.4062,230664.4089,231106.1448,231453.7924,231718.1201,231945.2191,232279.4315,232808.0698,233376.7347,233839.6873,234015.5605,233940.69,233675.8584,233252.5237,232754.3427,231987.5665,231152.5733,230325.3676,229389.2446,228415.1304,226454.1412,225617.6659,223927.9001,223393.6625,221396.8244,220186.9299,217821.4384,215867.1096,213128.7414,210553.9773,207472.8377,204025.6446,201296.5584,198633.2274,197120.1073,195276.5151,193891.4354,192432.9269,191113.6534,189222.8485,187397.5776,185579.4256,184672.3799,183789.6283,183460.0664,182540.0713,182681.809,182253.3507,182591.6332,181147.6856,179902.9561,177908.0044,176321.3375,174103.9796,171954.8253,169997.5464,168453.2769,167393.2345,166180.336,165387.5626,164275.8422,163661.711,162679.2152,161724.2972,160007.396,158653.7825,156910.5231,155777.352,154573.6471,153848.7875,153208.8744,152724.6919,152686.4419,152919.387,153100.0702,153190.033,153103.8623,152919.5058,152931.5185,153442.4443,154596.4776,155861.7953,157471.4502,158883.3944,160634.8888,162109.8188,163832.6227,165460.2803,167371.2044,169175.3436,170923.4626,172321.4067,173689.4717,174952.8285,176095.004,177231.6118,178176.9487,179194.9151,180038.888,180780.8834,181401.784,182023.1818,182635.5077,183147.5389,183486.683,184034.2766,184592.7661,185501.7945,186247.8235,187086.6934,187792.9713,188645.6875,189779.9338,190965.9053,192150.0275,193295.1288,194477.249,195294.6005,196113.1263,196865.7794,197744.2117,198261.5241,198715.3876,199226.3795,200080.8202,201047.8504,202279.506,203485.2179,204796.4515,206272.8225,207554.7644,208599.724,209037.0571,209367.4665,209653.023,210367.383,211340.4805,212536.5159,213813.8702,215227.4106,216557.4468,218108.9663,219323.673,220278.7428,220380.3395,220388.6989,220266.7013,220333.6422,220470.5863,220799.8954,221437.1843,222432.2712,223771.9485,225019.7008,225995.6228,226443.7371,226676.0312,226528.8417,226376.9228,226016.3548,225981.719,226246.7873,226928.4007,228184.5152,229725.5,231387.471,232488.7304,232759.0415,232454.8291,232111.8503,232546.8166,234166.8749,236603.0168,239581.9056,242538.2441,245502.4157,248718.1002,252032.6544,255170.9563,258107.6023,261027.4397,264036.1674,266400.2941,267824.8899,268778.279,270001.6354,271878.4337,274435.3751,277785.2909,281817.0915,285882.2169,288752.3799,290693.5349,291105.6857,290463.0955,288855.9709,287575.7532,286890.1417,286224.0249,286791.7425
394514,4,"Dallas, TX",msa,TX,125298.5074,125361.2079,125432.065,125609.3263,125835.785,126061.3904,126297.5666,126651.4875,127088.6078,127568.3745,128014.678,128449.2433,128682.2595,128503.8677,128238.9866,128093.1734,128211.3522,128312.752,128413.8732,128666.2853,128909.8086,129107.2203,129175.0012,129263.386,129346.6198,129541.6459,129834.3379,130304.6823,130797.1057,131430.5533,132056.91,132699.2899,133213.3757,133638.2724,134008.0192,134336.5141,134583.5128,134729.0892,134884.6886,135078.7922,135275.2778,135484.9937,135610.9736,135782.251,135960.8332,136189.2333,136381.405,136422.7926,136890.5752,137970.5384,,141685.6543,142967.5034,143640.9305,143991.4287,144406.4667,144804.3658,145194.0462,145476.4511,145682.9475,146186.1095,146509.7357,146783.1443,146928.6139,147261.5398,147690.5029,148015.535,148346.0448,148691.1375,148808.8954,148922.7512,148868.8405,148836.4938,148950.8403,149133.937,149583.4095,150150.6403,150771.2185,151203.3316,151437.066,151694.0922,152300.4362,152817.182,153328.1057,153232.6775,152882.8139,152406.3437,152386.9982,152690.7846,153092.2157,153485.1605,153898.1645,154439.0019,154840.1659,155109.08,155311.8285,154736.0299,153717.5385,152328.3181,151491.6162,150938.6028,150591.1125,150406.265,149989.4329,149282.7095,148322.7536,147463.5726,146836.7241,146367.9385,146263.4052,146306.0353,146501.5694,146666.9936,146690.4746,146740.4335,146607.5122,146559.7989,146489.6074,146825.1524,147193.6528,147280.8565,147128.1939,146890.6376,147022.0313,147127.5208,147205.2356,146863.8988,146228.5669,145351.4464,144502.6696,143637.3045,143043.8583,142588.4573,142107.3634,141595.9255,140936.2944,140450.3867,139921.2702,139723.0207,139584.0387,139607.0537,139539.1962,139417.338,139122.776,138843.0773,138995.4278,139451.1046,140123.3097,140777.4814,141580.6879,142446.6757,143142.1157,143813.6958,144551.5239,145398.4176,146141.1462,146917.8472,147783.9747,148680.2868,149513.3335,150492.9485,151770.7033,153074.9784,154214.4049,155178.2654,156254.8106,157362.1117,158488.6694,159646.6112,160825.4378,161963.2189,162915.0693,163920.3396,165029.2052,166358.1267,167567.3252,168683.2127,169573.7551,170716.9062,171929.6262,173359.4593,174843.0406,176313.3574,177722.6194,179249.794,180939.7331,182843.7489,184735.9699,186722.5621,188694.6905,190631.0027,192524.6421,194513.9284,196556.4893,198336.8863,200059.4727,201619.1141,203240.5311,204650.9776,206018.3452,207570.2657,209263.8344,211188.5994,213031.1739,214887.5452,216641.2927,218518.8323,220502.1008,222315.6404,223928.5544,225179.3327,226417.1072,227743.1818,229270.7227,230946.724,232769.3206,234630.503,236410.1846,238138.6872,239685.8451,241157.9143,242215.8861,243308.5458,244122.4338,244855.6728,245282.2676,245761.4153,246454.6433,247388.9371,248431.5163,249376.8294,249974.0791,250317.958,250529.3463,250737.3868,251052.5192,251476.5165,252186.0388,253169.007,254379.0308,255912.0409,257473.0927,258974.6713,259824.7497,259930.2757,259843.6165,260299.4469,261766.9584,264246.0187,267307.7424,270888.3737,274515.3417,278370.8868,282250.684,286304.2092,290523.0461,295377.721,300564.6568,305480.3537,309512.7781,312850.4896,316386.6572,320718.7842,325681.6526,332383.1568,340298.6161,349051.221,357099.5721,363814.4164,369218.7401,371931.5195,371959.0543,370048.704,368024.0027,366169.955,363708.3334,361199.2355
394692,5,"Houston, TX",msa,TX,115156.3164,115174.6768,115091.9295,115135.8005,115177.5944,115354.6637,115528.5906,115800.9333,116156.2092,116454.9595,116921.1765,117402.9871,117644.1264,117605.2943,117214.1828,116977.3718,116903.5763,117026.1619,117193.6245,117201.9963,117297.2446,117452.9838,117672.2956,117836.2165,117911.583,117996.3532,118300.5718,118804.6325,119375.5702,119892.8201,120400.8361,121001.2599,121555.0607,122017.6561,122363.0543,122648.5419,122926.103,123137.5867,123394.7282,123631.7936,123886.5541,124110.7868,124341.4842,124604.0045,124813.5484,125031.9671,125217.6872,125451.1723,125776.1238,126492.7726,127757.3191,128971.0823,130191.5856,130824.3979,131675.0485,132307.4507,133090.4695,133796.9936,134476.876,135214.9179,135855.2054,136442.1844,136884.9807,137276.7093,137505.287,137722.7101,137855.7769,137929.2175,137938.193,137898.1327,138027.0643,138142.691,138266.4006,138223.7563,138282.2247,138487.3636,138984.9929,139475.1435,140008.0452,140524.1814,141132.4846,141823.2692,142469.4723,143144.9909,143576.5394,143680.7208,143537.5022,143613.3988,143958.1299,144508.7403,144921.0409,145362.634,145728.6912,146083.0804,146346.1766,146615.381,146409.3265,146031.2928,145531.6024,145337.742,145100.9332,144818.3226,144546.0629,144074.0342,143431.012,142774.8446,142015.9609,141206.8663,140365.7389,140038.6771,139946.9018,140047.2901,140204.5063,140543.6699,140999.619,141239.1962,141197.7314,140907.8756,140842.1012,140975.7867,141051.4058,141140.0526,141368.6689,141778.2282,142105.0271,142063.0257,141504.9224,140500.2889,139504.4689,138706.3425,138166.4902,137698.4729,137221.3075,136670.4615,135926.1482,135251.7038,134689.1596,134321.7357,134128.1956,134058.7959,133950.1978,133760.0576,133164.0473,132636.6169,132388.4842,132592.15,132826.2227,132949.333,132994.1205,133214.6577,133574.1508,134008.6012,134369.8614,134643.8663,134965.451,135271.6514,135684.4693,136268.784,137138.245,138109.3185,139244.1106,140563.5166,141947.0017,143356.7968,144577.142,145942.067,147242.6196,148589.5274,149920.9222,151356.4675,152879.4122,154301.4798,155724.5668,157068.7983,158614.218,160155.0088,161658.7687,162961.9522,164432.7947,166003.8215,167762.2987,169406.882,171025.8352,172483.7029,173884.9251,175208.0711,176502.4633,177788.8167,179027.4288,180232.0569,181325.6516,182415.3292,183568.0296,184609.6317,185274.8576,185832.1531,186406.6514,187124.9652,187615.739,188012.2125,188548.8546,189228.2886,190088.1004,190867.9789,191526.8865,191961.1074,192510.8649,193274.7649,193972.8939,194601.1981,194981.2541,195457.2997,195916.3209,196585.1846,197327.5854,198127.9767,198835.6407,199378.5469,200123.1101,200933.1061,201944.3928,202785.4346,203731.3768,204528.9144,205317.1372,205977.1829,206722.8922,207530.6651,208375.2583,209246.4387,210088.2405,210727.1182,211206.5439,211538.7466,211884.7663,212292.8054,212783.996,213413.2686,214258.078,215180.8284,216170.244,217076.6751,217979.138,218559.45,218630.3426,218644.5195,219083.3992,220236.6823,221951.5855,224021.2142,226547.64,229101.6318,231817.2905,234609.8125,237727.3418,241079.5938,244888.7685,249012.9619,252909.2232,256051.516,258524.1449,261148.2155,264351.5846,267920.9611,272399.1281,277400.9798,282947.1145,288093.0582,292671.5442,296675.2335,299371.323,300457.1817,300223.0117,299624.7613,298972.1881,297636.1824,296082.5717
395209,6,"Washington, DC",msa,VA,173207.15,173347.9933,173607.1207,174193.5908,175085.1079,176158.8656,177496.0261,178986.9409,180518.9449,182054.3146,183560.3717,185219.1294,186701.3003,188018.6584,189353.7924,191042.4406,193056.475,195204.3326,197424.4551,199707.4036,201958.6659,204103.5264,206221.0354,208313.9205,210194.1232,211910.3369,213688.2627,215849.4601,218401.6622,221243.2804,224353.5332,227637.376,230837.0268,233795.0887,236426.9277,238933.7724,241115.2711,243440.7578,245899.4094,248732.815,251682.4142,254813.9641,258098.0362,261385.0097,264709.606,268038.6759,271218.2495,274174.1006,276847.1989,279853.9145,283255.6677,287450.7596,292378.0117,298093.26,304697.3312,311503.0587,318344.6773,324152.3927,329164.2596,333900.8563,338964.2873,344071.0287,349375.6933,355554.2558,362842.0803,370383.014,377626.3684,384118.5051,390271.0502,395796.1073,400392.1245,404466.6186,407912.7112,411283.1461,414682.3664,417771.2917,420303.2208,421707.3523,422452.1946,422434.6683,421035.7804,418629.4538,416358.1033,414741.0534,413429.2855,412150.4397,410969.2936,410251.428,409250.6879,407299.1235,404575.6384,401505.9908,398773.6598,395667.0046,392263.4202,388317.2006,384487.356,380411.6504,375791.0469,370650.2003,364839.6865,359152.5841,353368.5113,347894.8831,342330.9603,337195.3299,332691.1328,328863.6884,324912.8804,321016.7959,317287.1143,314127.5601,311962.7764,310461.0343,309200.6258,307738.2431,306048.5142,304827.1438,304425.0105,305052.2981,306357.7928,307325.2998,308420.882,309594.1292,311080.9355,311730.0536,311387.4026,310255.4068,309045.0579,307892.5964,306626.2768,305604.7238,305044.3428,305374.9819,305682.1285,305844.8074,305316.0303,304906.273,304100.5437,303227.809,301993.1353,300993.6481,300728.8716,300720.9728,300885.5515,301336.9416,302372.6406,304136.6964,305838.5426,307830.9967,309572.44,311552.6355,313816.4411,316350.8314,318923.3849,320971.7318,322874.2955,324846.7923,326754.6805,328747.3497,330798.165,333302.1498,335636.6398,337911.4859,340166.7351,342689.9638,345107.4961,347187.5574,348783.8211,350259.3539,351753.2378,353480.8245,354855.431,355792.7835,356178.4181,356369.449,356915.4332,357619.1064,358507.6021,359067.5337,359669.1115,360428.1828,361328.3478,361847.208,362054.3399,362150.1015,362645.7559,363421.787,364532.3492,365928.8641,367378.9351,368731.4158,370130.3141,371220.8984,371689.962,371613.5612,371488.9741,371688.7447,371875.6854,371984.124,372311.8373,373381.6167,375127.2557,377176.9347,379046.1298,380918.4793,382584.0598,384069.1046,384852.0323,385228.1125,385325.9197,385711.2071,386650.8308,388057.1819,389582.3471,391275.9271,393019.6281,394681.6363,396358.8865,397640.408,398944.6133,399587.7691,400668.4533,401640.4551,402846.6528,403784.0148,404723.4697,405663.4172,406632.0214,408033.4372,409951.0123,412041.7813,413426.9286,414214.6332,414643.5057,415266.6457,415884.2003,416875.0214,418329.1703,420374.3388,422994.1438,425897.9912,428891.9503,431426.5873,432809.1206,433271.2343,433906.1913,436122.4746,440321.9389,445654.5498,451499.6774,457044.3794,462095.0204,467316.4154,473104.2639,479588.3762,486168.2015,491922.2681,495585.7993,497106.7244,496944.7448,497144.1108,498202.2051,500540.3841,504539.2672,510420.1028,518141.9842,525756.4411,532052.082,535597.9156,535547.14,532449.2597,528037.4254,525090.3891,523532.5175,522216.6392,521307.9562
